,Unnamed: 0,sent_id,sys_name,test_set,bleu,sari,fkgl,bertscore_F1,PPL,SLOR,S_axis,M_axis,G_axis,Mref_score,QuestEval,sle,samsa
138,138,69,NTS-h1_w2v_model,hsplit,78.69685946580964,71.99547007686543,-12.26666666666667,0.8608930110931396,53.60196570703946,2.718173444304849,0.4999999999995496,1.0,0.8231182415378181,0.8015658923947674,0.8051832406483,0.8394714593887329,50.0
139,139,70,NTS-h1_w2v_model,hsplit,90.36020036098444,31.645396526268787,-5.806666666666668,0.8652358651161194,20.551574093644486,2.241474986259554,0.4999999999997264,1.0,1.0,0.866025403784386,0.4298122028509776,3.6311986446380615,50.0
140,140,1,NTS-h4_default_model,hsplit,78.03794141437137,71.89085913721323,-18.962857142857143,0.8139842748641968,50.26413895769839,2.234016232117002,0.5092397125576347,0.984437128585227,0.8716884782374195,0.8141012115772782,0.891991453462226,-0.9457366466522216,50.0
141,141,2,NTS-h4_default_model,hsplit,3.6219878517125736,27.633474965321174,-3.7550000000000026,0.4327823221683502,35.260478139576605,2.1851254943177283,0.6692835431999778,0.4697128780808875,0.9261113068040284,0.7132677855297669,0.6274316143474461,3.3762614727020264,13.88888888888889
142,142,3,NTS-h4_default_model,hsplit,59.28902071159562,55.76256519643789,-2.0600000000000023,0.651104211807251,76.72445148336409,1.1226831377595128,0.5418883451615344,0.8370708801685278,0.9636770703365031,0.8006256164068125,0.3192700515190761,3.682682275772095,33.33333333333333
143,143,4,NTS-h4_default_model,hsplit,41.38535737986232,37.18525774991292,-8.474444444444442,0.5699169039726257,122.96545677660264,1.2391013183542412,0.5346395445312282,0.8926708579829554,0.8247031087951229,0.7665585259076059,0.4817735840876897,2.531048059463501,33.33333333333333
144,144,5,NTS-h4_default_model,hsplit,66.02694999252736,45.20835690469118,-11.545714285714284,0.6556978225708008,73.37688717032675,1.5917992296274772,0.5001040992121585,0.9420880838873141,0.9152643759814905,0.8114478717683312,0.6763216662738057,0.0063547510653734,21.875
145,145,6,NTS-h4_default_model,hsplit,39.60914423407549,47.5981045918619,0.0,0.6216307282447815,80.8055376050232,2.0278511805843533,0.5211271368884938,0.6742127430949203,0.680008682615998,0.629430463246026,0.6042526829573843,4.315843582153319,100.0
146,146,7,NTS-h4_default_model,hsplit,67.0342089635179,60.007948797672434,-8.541538461538464,0.8923064470291138,41.65881246044698,2.435843559186348,0.49929500375714153,0.923992647472233,1.0,0.8372689558637635,0.7301411351395979,0.5651587247848511,75.0
147,147,8,NTS-h4_default_model,hsplit,70.75488462981548,66.62673516150825,-9.073076923076924,0.7286928296089172,147.5397616050024,0.9167412314348968,0.4922683407847982,0.9462455726731896,0.8587725891467258,0.7906114011768364,0.6360626862280898,0.6509553790092468,100.0
148,148,9,NTS-h4_default_model,hsplit,74.53184213128506,35.14214502618882,-13.013333333333335,0.7035424113273621,57.47815444983904,2.542839273095628,0.5010861883668495,0.9441420232640894,0.7544383442199609,0.7553517378225375,0.5890091931930295,0.4776453971862793,19.0
149,149,10,NTS-h4_default_model,hsplit,49.34741545832266,58.26871935859128,-22.31230769230769,0.6564147472381592,18.8960007702325,3.2832867971880493,0.5043060173938517,0.9281159238468966,0.8546945199830348,0.7844799657027273,0.6060416090040425,-0.8723319172859192,27.77777777777778
150,150,11,NTS-h4_default_model,hsplit,41.729240655038026,53.70364005814148,-3.885555555555555,0.4184248745441437,33.4625611598197,3.1825552099288736,0.5076263354464762,0.8688981419436184,0.6386429557758543,0.6881214288369969,0.4272927301270621,3.0297296047210693,37.5
151,151,12,NTS-h4_default_model,hsplit,77.7811122305422,28.88966106640273,-9.785555555555558,0.8016942739486694,126.82180288229236,1.1031714585014245,0.5018487991909213,0.9069197361598267,0.7899333610565442,0.7524073231957248,0.4849708610110812,1.3171035051345823,25.0
